Date,Open,High,Low,Close,Volume
2015-01-02,14.858,14.88333,14.21733,14.62067,71466000
2015-01-05,14.30333,14.43333,13.81067,14.0059996,80527500
2015-01-06,14.0039997,14.28,13.614,14.085333,93928500
2015-01-07,14.22333,14.31867,13.98533,14.063333,44526000
2015-01-08,14.18733,14.25333,14.00066662,14.041333,51637500
2015-01-09,13.928,13.99867,13.664,13.77733,70024500
2015-01-12,13.53667,13.63133,13.28333,13.48067,89254500
2015-01-13,13.55467,13.84067,13.394,13.61667,67159500
2015-01-14,12.38867,13.013333,12.33333,12.846,173278500
2015-01-15,12.966,13.05,12.66667,12.79133,78247500
2015-01-16,12.71333,12.966,12.64333,12.87133,54048000
2015-01-20,12.92467,12.94133,12.46933,12.79533,67548000
2015-01-21,12.63667,13.24533,12.634,13.10467,62295000
2015-01-22,13.13333,13.54933,13.013333,13.44133,61753500
2015-01-23,13.35267,13.56667,13.222,13.41933,51579000
2015-01-26,13.45533,13.908,13.40333,13.77,48517500
2015-01-27,13.628,13.86867,13.55333,13.732,41715000
2015-01-28,13.74067,13.758,13.228,13.29133,47244000
2015-01-29,13.40467,13.732,13.1,13.68,53221500
2015-01-30,13.59733,13.83133,13.53333,13.57333,45105000
2015-02-02,13.598,14.13,13.55333,14.062667,62238000
2015-02-03,14.21467,14.69133,14.084667,14.55733,72393000
2015-02-04,14.55267,14.76533,14.45333,14.57,49581000
2015-02-05,14.65867,15.032,14.64267,14.73267,52843500
2015-02-06,14.8,14.89333,14.43333,14.49067,48658500
2015-02-09,14.35867,14.52867,14.13267,14.49867,52086000
2015-02-10,14.50333,14.7,14.33333,14.41933,80857500
2015-02-11,14.14733,14.316,13.81867,14.18667,146536500
2015-02-12,12.90467,13.53933,12.88533,13.52533,234744000
2015-02-13,13.52667,13.73267,13.394,13.58467,92865000
2015-02-17,13.71333,13.71333,13.43333,13.62333,59694000
2015-02-18,13.61133,13.74467,13.50667,13.63067,40704000
2015-02-19,13.66667,14.16267,13.58333,14.114,77311500
2015-02-20,14.052,14.50667,13.98733,14.474,89731500
2015-02-23,14.37733,14.54667,13.75533,13.82267,127497000
2015-02-24,13.81933,13.81933,13.44667,13.60733,99054000
2015-02-25,13.66267,13.80933,13.50533,13.584,58642500
