Date,Open,High,Low,Close,Volume
2015-01-02,26.37808,26.49077,26.13325,26.16865,28951268
2015-01-05,26.091366,26.14472,25.58276,25.62315,41196796
2015-01-06,25.6795,25.73809,24.98391,25.029282,57998800
2015-01-07,25.28059,25.29276,24.9141,24.9864,41301082
2015-01-08,24.83133,25.10507,24.48278,25.065184,67071641
2015-01-09,25.1689,25.17688,24.67176,24.74058,41427428
2015-01-12,24.67924,24.7309,24.31125,24.56007,46535413
2015-01-13,24.87371,25.080141,24.55209,24.74107,47409807
2015-01-14,24.66478,25.092607,24.58251,24.97493,44714427
2015-01-15,25.20929,25.21477,24.81986,25.020805,54316718
2015-01-16,24.93205,25.33993,24.93155,25.33444,45965854
2015-01-20,25.48005,25.55484,25.23153,25.27561,44640224
2015-01-21,25.29306,25.89291,25.2407,25.83108,45374234
2015-01-22,26.0026093,26.74308,25.91385,26.64634,53538588
2015-01-23,26.70618,27.034277,26.57703,26.92358,45634948
2015-01-26,26.85278,26.87621,26.41099,26.68723,30874534
2015-01-27,26.42595,26.46235,25.83856,25.8605,38080263
2015-01-28,26.067432,26.077904,25.43018,25.43018,33676205
2015-01-29,25.48005,25.48453,24.99139,25.46309,83727244
2015-01-30,25.72238,26.91959,25.70543,26.65282,112127002
2015-02-02,26.51371,26.57703,25.85651,26.35165,56996054
2015-02-03,26.32772,26.59698,26.091366,26.38955,40773638
2015-02-04,26.38955,26.56068,25.99214,26.066435,33273101
2015-02-05,26.11779,26.35265,26.033026,26.30677,36995292
2015-02-06,26.30977,26.78646,26.24843,26.47731,35270570
2015-02-09,26.32772,26.52717,26.22899,26.31924,25355423
2015-02-10,26.39254,26.81139,26.27386,26.77349,34997823
2015-02-11,26.69172,26.84879,26.59588,26.72513,27555446
2015-02-12,26.78895,27.16641,26.66045,27.072172,32404724
2015-02-13,27.093117,27.42022,27.082146,27.37534,38006060
2015-02-17,27.26664,27.42471,26.98042,27.067686,32336537
2015-02-18,26.99588,27.19982,26.80191,26.91112,29061570
2015-02-19,26.82834,27.081148,26.82685,27.069181,19782163
2015-02-20,27.082146,27.11306,26.71665,26.87372,28887092
2015-02-23,26.72911,26.74851,26.39802,26.52268,29157834
2015-02-24,26.42744,26.76601,26.34018,26.73111,20101036
2015-02-25,26.72164,27.23622,26.69895,27.11905,36519991
2015-02-26,27.086136,27.73087,27.00086975,27.69795,46230579
2015-02-27,27.63613,28.15819,27.56931,27.84356,48203982
2015-03-02,27.94976,28.52917,27.86101,28.48878,42592618
2015-03-03,28.44441,28.69073,28.24844,28.60347,34095352
2015-03-04,28.51521,28.77649,28.32274,28.59001,37536775
2015-03-05,28.67228,28.81639,28.592,28.68774,27792094
2015-03-06,28.6653,28.75505,28.26041,28.30653,33182854
2015-03-09,28.2654,28.43543,28.099604,28.36463,21242161
2015-03-10,28.13526,28.16517,27.66056,27.67452,35846146
2015-03-11,27.681,27.83059,27.45861,27.48354,36415706
2015-03-12,27.59973,27.74233,27.44764,27.69945,27792094
2015-03-13,27.59923,27.84356,27.1365,27.29107,34071287
2015-03-16,27.47207,27.76627,27.22525,27.64959,32819860
2015-03-17,27.50997,27.61419,27.32498,27.46659,36110871
2015-03-18,27.54936,27.91237,27.27512,27.89841,42690887
2015-03-19,27.89292,27.96323,27.73111,27.82311,23945563
2015-03-20,28.0056114,28.0091019,27.87597,27.94129,52337299
2015-03-23,27.94478,28.041014,27.71541,27.864,32876014
2015-03-24,28.050985,28.65084,27.98367,28.43144,51665459
2015-03-25,28.4469,28.53466,27.86051,27.86275,43045859
2015-03-26,27.80317,27.86849,27.45712,27.6825,31452115
2015-03-27,27.5743,27.68798,27.33146,27.34193,37949906
2015-03-30,27.50548,27.59773,27.33346,27.52593,25750504
2015-03-31,27.42471,27.65956,27.26115,27.32498,31760961
2015-04-01,27.3549,27.48155,26.90114,27.053724,39261497
2015-04-02,26.96846,26.96846,26.61927,26.70319,34327989
2015-04-06,26.53814,26.84679,26.406,26.76477,26488525
2015-04-07,26.83034,27.060205,26.72662,26.77748,26057345
2015-04-08,26.8453,27.11805,26.8453,27.0063534,23570536
2015-04-09,26.97743,27.023308,26.70119,26.96497,31157308
2015-04-10,27.04026,27.04026,26.79194,26.92657,28189181
2015-04-13,26.84679,27.12852,26.79194,26.88469,32906096
2015-04-14,26.73909,26.80491,26.33231,26.44689,52082601
2015-04-15,26.36262,26.6633,26.089373,26.5536,46376979
2015-04-16,26.42246,26.70618,26.408,26.61692,25997180
2015-04-17,26.36063,26.41946,25.97917,26.13076,43037837
2015-04-20,26.20805,26.73111,26.1532,26.69571,33585958
2015-04-21,26.80191,26.89566,26.61069,26.6254,36895018
2015-04-22,26.64684,26.97993,26.5147,26.89441,31871263
2015-04-23,26.97594,27.47257,26.93754,27.27512,83697161
2015-04-24,28.2275,28.47881,27.78621,28.17564,98650102
2015-04-27,28.1695,28.2975,27.66,27.7685,47960000
2015-04-28,27.732,27.801,27.5183,27.684,29820000
2015-04-29,27.5235,27.684,27.34525,27.454,33976000
2015-04-30,27.3935,27.4295,26.7525,26.867,41644000
2015-05-01,26.9215,26.977,26.605,26.895,35364000
2015-05-04,26.9265,27.2035,26.753,27.039,26160000
2015-05-05,26.9105,26.987,26.51955,26.54,27662000
2015-05-06,26.562,26.619,26.054251,26.211,31340000
2015-05-07,26.1995,26.673,26.0875,26.535,30926000
2015-05-08,26.8325,27.057501,26.25,26.911,30552000
2015-05-11,26.9185,27.099001,26.77,26.785,18106000
2015-05-12,26.58,26.66045,26.263,26.452,32684000
2015-05-13,26.528,26.7161,26.43275,26.481,25046000
2015-05-14,26.6885,26.95,26.6205,26.92,28078000
2015-05-15,26.959,26.9637,26.519,26.6925,39426000
2015-05-18,26.6005,26.741,26.4425,26.615,40068000
2015-05-19,26.699,27.033001,26.652,26.868,39338000
2015-05-20,26.9245,27.146,26.6486,26.9635,28616000
2015-05-21,26.8975,27.192,26.799,27.1255,29254000
2015-05-22,27.0074997,27.2095,26.9755,27.0055008,23524000
2015-05-26,26.906,26.95,26.494,26.616,48130000
2015-05-27,26.64,27.0275,26.5855,26.9895,30500000
2015-05-28,26.9005,27.0305,26.8125,26.989,20596000
2015-05-29,26.8685,26.9315,26.5725,26.6055,51948000
2015-06-01,26.8395,26.8395,26.488,26.6995,38086000
2015-06-02,26.6465,27.15,26.5665,26.959,38780000
2015-06-03,26.9955,27.175,26.8555,27.015499,34340000
2015-06-04,26.888,27.029499,26.716,26.835,26966000
2015-06-05,26.8175,26.86,26.626,26.6665,27764000
2015-06-08,26.6655,26.706,26.312,26.3415,30412000
2015-06-09,26.378,26.46,26.1505,26.3345,29106000
2015-06-10,26.468,26.918,26.4675,26.8345,36300000
2015-06-11,26.92125,26.949,26.651,26.7305,24350000
2015-06-12,26.58,26.656,26.508,26.6165,19116000
2015-06-15,26.4,26.415,26.2,26.36,32654000
2015-06-16,26.42,26.482,26.278,26.4075,21436000
2015-06-17,26.4685,26.549,26.255,26.463,25884000
2015-06-18,26.55,26.9075,26.5395,26.8365,36662000
2015-06-19,26.8605,26.9125,26.6505,26.8345,37870000
2015-06-22,26.9795,27.187,26.8765,26.9095,25006000
2015-06-23,26.982,27.074949,26.7625,27.024,23950000
2015-06-24,27.0,27.0,26.783,26.892,25732000
2015-06-25,26.9435,27.045,26.7615,26.7615,26714000
