Date,Open,High,Low,Close,Volume
2015-01-02,72.7,73.2,71.89,72.34,2349200
2015-01-05,72.21,72.43,71.57,71.98,2403300
2015-01-06,71.95,72.099998,69.88,70.53,2895400
2015-01-07,70.77,71.29,70.42,71.11,2378300
2015-01-08,71.4,73.059998,71.31,72.92,2624200
2015-01-09,72.89,73.13,71.63,71.84,1730300
2015-01-12,72.13,72.26,70.75,71.12,1337900
2015-01-13,71.95,72.96,69.95,70.59,2103800
2015-01-14,69.88,70.4,68.98,69.99,1927100
2015-01-15,71.71,71.75,70.16,70.29,2839200
2015-01-16,70.029999,71.85,70.029999,71.73,2375300
2015-01-20,71.79,71.99,70.58,71.49,1612000
2015-01-21,71.16,71.89,70.37,71.54,1787900
2015-01-22,71.9,73.65,70.9,73.48,2178500
2015-01-23,73.44,74.4,73.059998,74.059998,1851700
2015-01-26,72.61,73.15,71.68,72.74,3593700
2015-01-27,71.71,72.36,71.059998,71.46,1798600
2015-01-28,71.54,71.84,70.07,70.25,2281100
2015-01-29,70.029999,71.82,69.78,71.64,2538100
2015-01-30,71.32,71.67,70.059998,70.13,2331800
2015-02-02,70.44,71.2,69.040001,71.11,2381900
2015-02-03,71.54,71.97,71.0,71.92,1555900
2015-02-04,71.79,72.62,71.78,72.28,2165200
2015-02-05,72.47,73.18,72.32,73.099998,1438800
2015-02-06,73.18,73.62,72.24,72.54,1367400
2015-02-09,72.089996,72.98,72.040001,72.33,1627800
2015-02-10,72.94,73.19,72.11,72.76,1696200
2015-02-11,72.78,73.14,72.35,73.010002,1600900
2015-02-12,73.6,74.76,73.31,74.59,2243500
2015-02-13,74.98,76.62,74.77,76.51,3819300
2015-02-17,76.67,77.22,76.31,77.13,1986600
2015-02-18,77.019997,78.0,76.8,77.73,1683400
2015-02-19,77.42,77.94,77.2,77.73,1556100
2015-02-20,77.76,78.56,77.2,78.55,1626900
2015-02-23,78.65,78.69,77.79,78.099998,1455800
2015-02-24,78.029999,78.029999,77.080002,77.68,1954300
2015-02-25,77.76,78.44,77.47,78.07,1256400
2015-02-26,78.32,79.07,78.019997,78.96,1546000
2015-02-27,79.24,80.3,78.93,79.099998,3115800
2015-03-02,79.14,79.79,78.72,79.79,1497700
2015-03-03,79.63,79.99,78.97,78.99,1616300
2015-03-04,78.71,78.74,77.13,77.63,2393600
2015-03-05,77.6,78.71,77.3,78.62,1850100
2015-03-06,78.19,78.5,77.050003,77.55,2537100
2015-03-09,77.76,78.24,77.43,77.93,2010900
2015-03-10,77.25,77.29,75.99,76.010002,2622000
2015-03-11,75.91,76.78,75.68,76.010002,1692200
2015-03-12,76.14,77.44,75.97,77.4,1683200
2015-03-13,77.18,78.059998,76.62,77.62,2202800
